"First","Last","Player","Team","Season","Min","Pos","Shots","SoT","Dist","Solo","G","xG","xPlace","G-xG","KeyP","Dist.key","A","xA","A-xA","xG+xA","PA","xPA","xG/shot","xA/pass","G-xG/shot","A-xA/pass","Comp ($K)","Team/96","Min/96","Pos/96","Shots/96","SoT/96","G/96","xG/96","xPlace/96","G-xG/96","KeyP/96","A/96","xA/96","A-xA/96","xG+xA/96","PA/96","xPA/96","Comp ($K)/96","extreme1","extreme2","plotnames"
"Brooks","Lennon","Brooks Lennon","RSL",2019,1303,"B",8,2,28.1664529011611,0.375,0,0.579,-0.127240735740922,-0.579220247181398,12,22.7283114549448,0,0.974814093182402,-0.974814093182402,1.5540343403638,0,0.142620936452292,0.0724025308976748,0.0812345077652002,-0.0724025308976748,-0.0812345077652002,243,"RSL",1303,"B",0.589409056024559,0.14735226400614,0,0.0426747073901874,-0.0093746052426159,-0.0426747073901874,0.884113584036838,0,0.0718205318077595,-0.0718205318077595,0.114495239197947,0,0.0105077589404605,243,233,9,"Lennon"
"Luis","Caicedo","Luis Caicedo","NER",2019,1658,"M",15,2,26.3564616790609,0.533333333333333,0,0.752,-0.665206759015021,-0.752434059077637,5,20.1011680748792,0,0.790967094138005,-0.790967094138005,1.54340115321564,0,0.481560820936093,0.0501622706051758,0.158193418827601,-0.0501622706051758,-0.158193418827601,300,"NER",1658,"M",0.868516284680338,0.115802171290712,0,0.043566748897137,-0.0385161935255983,-0.043566748897137,0.289505428226779,0,0.0457978534603429,-0.0457978534603429,0.0893646023574799,0,0.0278828943364686,300,268,124,"Caicedo"
"Marlon","Hairston","Marlon Hairston","HOU",2019,447,"A",6,4,16.6765545512218,0,0,1.134,0.0929585351930293,-1.13411031844647,5,24.7674870491027,0,0.40639156647795,-0.40639156647795,1.54050188492442,0,0.688507428820477,0.189018386407746,0.0812783132955901,-0.189018386407746,-0.0812783132955901,155,"HOU",447,"A",1.28859060402685,0.859060402684564,0,0.243567316713337,0.0199642491689727,-0.243567316713337,1.0738255033557,0,0.0872787256865397,-0.0872787256865397,0.330846042399876,0,0.147867367263458,155,317,194,"Hairston"
"Rasmus","Schuller","Rasmus Schuller","MIN",2019,888,"M",15,1,21.8582744081416,0.266666666666667,0,0.946,-0.346843848434053,-0.945754480383769,10,25.380139983541,0,0.573167517411252,-0.573167517411252,1.51892199779502,0,0.584003446939283,0.0630502986922512,0.0573167517411252,-0.0630502986922512,-0.0573167517411252,300,"MIN",888,"M",1.62162162162162,0.108108108108108,0,0.102243727609056,-0.0374966322631409,-0.102243727609056,1.08108108108108,0,0.0619640559363516,-0.0619640559363516,0.164207783545408,0,0.0631355077772198,300,299,225,"Schuller"
"Tsubasa","Endoh","Tsubasa Endoh","TOR",2019,468,"A",8,4,22.7859815687548,0.25,1,0.867,0.35301095839749,0.132897951994116,6,13.8182431072696,1,0.651751913563542,0.348248086436458,1.51885396156943,0.612885436804158,0.469961127448269,0.108387756000735,0.108625318927257,0.0166122439992645,0.0580413477394097,74,"TOR",468,"A",1.64102564102564,0.82051282051282,0.205128205128205,0.177867086770438,0.0724125042866646,0.0272611183577674,1.23076923076923,0.205128205128205,0.133692700218162,0.0714355049100427,0.3115597869886,0.125720089600853,0.096402282553491,74,288,288,"Endoh"
"Julio","Cascante","Julio Cascante","POR",2019,1103,"D",8,2,11.2243826418354,0.25,0,0.688,0.467515741479295,-0.688249418798065,3,13.0588113813288,1,0.824690034571807,0.175309965428193,1.51293945336987,0,0.423145982124394,0.0860311773497582,0.274896678190602,-0.0860311773497582,0.0584366551427311,170,"POR",1103,"D",0.696282864913871,0.174070716228468,0,0.059902034637003,0.040690399983692,-0.059902034637003,0.261106074342702,0.0870353581142339,0.0717771924921971,0.0152581656220368,0.1316792271292,0,0.0368286620887959,170,257,254,"Cascante"
"Kendall","Waston","Kendall Waston","CIN",2019,1660,"D",13,2,13.2266005755236,0.153846153846154,1,1.148,-0.458133294343029,-0.14789056039662,2,10.743881552191,0,0.360765044239888,-0.360765044239888,1.50865560463651,0.619198610944171,1.02978224199613,0.0882992738766631,0.180382522119944,-0.0113761969535862,-0.180382522119944,654,"CIN",1660,"D",0.751807228915663,0.11566265060241,0.0578313253012048,0.0663840324084793,-0.0264944555764643,-0.00855270710727444,0.11566265060241,0,0.0208635206307405,-0.0208635206307405,0.0872475530392198,0.0358090762955665,0.0595536718262821,654,319,326,"Waston"
"Tom","Barlow","Tom Barlow","NYRB",2019,334,"F",7,4,14.2993905852537,0,2,1.161,0.56755929382596,0.839202234451627,4,22.6986643188455,0,0.346476648646632,-0.346476648646632,1.50727441419501,1.42115228814081,0.601369566563606,0.165828252221196,0.0866191621616581,0.11988603349309,-0.0866191621616581,56,"NYRB",334,"F",2.01197604790419,1.1497005988024,0.574850299401198,0.333642471534862,0.163130814991893,0.241207827866336,1.1497005988024,0,0.0995861026050201,-0.0995861026050201,0.433228574139882,0.408474909166221,0.172848737694929,56,320,377,"Barlow"
"Eddie","Segura","Eddie Segura","LAFC",2019,2034,"D",10,1,12.0261800781498,0,0,0.899,-0.786504786129761,-0.898833922353043,3,18.1492853724058,0,0.607210553056056,-0.607210553056056,1.5060444754091,0,0.606724510561763,0.0898833922353043,0.202403517685352,-0.0898833922353043,-0.202403517685352,212,"LAFC",2034,"D",0.471976401179941,0.0471976401179941,0,0.042422839993064,-0.0371211698468324,-0.042422839993064,0.141592920353982,0,0.0286589051589879,-0.0286589051589879,0.0710817451520519,0,0.0286359651002602,212,291,91,"Segura"
"Cole","Bassett","Cole Bassett","COL",2019,910,"M",7,2,16.6104445847732,0.285714285714286,1,0.936,-0.350051788010858,0.0635439507084317,9,24.199412724861,1,0.552990143737217,0.447009856262783,1.48944619302879,0.966705727780031,0.604963981829505,0.133779435613081,0.0614433493041352,0.00907770724406167,0.0496677618069759,84,"COL",910,"M",0.738461538461539,0.210989010989011,0.105494505494505,0.0987909678373523,-0.0369285402736729,0.00670353765715323,0.949450549450549,0.105494505494505,0.0583374217568932,0.0471570837376123,0.157128389594246,0.10198214271086,0.0638203761050906,84,297,284,"Bassett"
"Michael","Boxall","Michael Boxall","MIN",2019,1606,"D",4,2,11.1594862319538,0.25,1,0.713,0.321135309642774,0.286890530827919,6,14.0619441862901,0,0.768129804912158,-0.768129804912158,1.48123927408424,0.790386676605062,0.5884038152417,0.17827736729302,0.128021634152026,0.0717226327069798,-0.128021634152026,317,"MIN",1606,"D",0.239103362391034,0.119551681195517,0.0597758405977584,0.0426267179579824,0.0191961330795183,0.017149122639776,0.35865504358655,0,0.0459156047768164,-0.0459156047768164,0.0885423227347988,0.0472460279913362,0.0351723326670007,317,261,329,"Boxall"
"Nick","Lima","Nick Lima","SJE",2019,1225,"B",14,4,29.5097665381494,0,1,0.522,-0.308551114361573,0.477514504585821,11,20.6699376003907,2,0.944207084120873,1.05579291587913,1.46669257953505,0.649088716826989,0.295524724140637,0.0373203925295842,0.0858370076473521,0.0341081788989872,0.0959811741708297,218,"SJE",1225,"B",1.09714285714286,0.313469387755102,0.0783673469387755,0.040945802089601,-0.0241803322275192,0.0374215448491745,0.862040816326531,0.156734693877551,0.07399500414335,0.082739689734201,0.114940806232951,0.0508673606656252,0.0231594885857152,218,219,339,"Lima"
"Jacob","Shaffelburg","Jacob Shaffelburg","TOR",2019,586,"A",9,2,22.9178701540115,0.222222222222222,0,0.493,-0.119336011619764,-0.493381117650359,10,16.0820645652319,1,0.96306319966664,0.0369368003333603,1.456444317317,0,0.301626055014417,0.0548201241833732,0.096306319966664,-0.0548201241833732,0.00369368003333603,NA,"TOR",586,"A",1.47440273037543,0.327645051194539,0,0.0808269407754854,-0.0195499268182549,-0.0808269407754854,1.6382252559727,0.16382252559727,0.157771445679176,0.00605107991809315,0.238598386454662,0,0.0494131421184027,NA,215,118,"Shaffelburg"
"Franco","Escobar","Franco Escobar","ATL",2019,1456,"B",5,1,16.7037453213854,0.2,1,0.335,0.0806741741947117,0.664551776188584,8,16.4535825998994,2,1.11273543967128,0.887264560328722,1.44818366348269,0.655088508112584,0.225696147050278,0.0670896447622833,0.13909192995891,0.132910355237717,0.11090807004109,300,"ATL",1456,"B",0.32967032967033,0.0659340659340659,0.0659340659340659,0.0221174653062472,0.00531917632053044,0.0438166006278187,0.527472527472527,0.131868131868132,0.0733671718464579,0.058500960021674,0.0954846371527051,0.043192648886544,0.0148810646406777,300,155,334,"Escobar"
"Joao","Moutinho","Joao Moutinho","ORL",2019,1208,"B",9,2,27.2172760226895,0.555555555555556,0,0.379,-0.0896286759629646,-0.378707951198352,11,16.7962702270821,2,1.05995222774959,0.940047772250406,1.43866017894795,0,0.287181697994934,0.0420786612442614,0.0963592934317813,-0.0420786612442614,0.0854588883864005,203,"ORL",1208,"B",0.71523178807947,0.158940397350993,0,0.0300959961217234,-0.00712280868579851,-0.0300959961217234,0.874172185430464,0.158940397350993,0.0842346141257956,0.0747057832251978,0.114330610247519,0,0.0228223865956239,203,174,115,"Moutinho"
"Julian","Araujo","Julian Araujo","LAG",2019,755,"B",6,2,21.9969151472354,0.166666666666667,0,0.436,-0.32045997021203,-0.436226119074526,9,15.2835863878271,1,0.999089587397268,0.000910412602731545,1.43531570647179,0,0.196597497005597,0.0727043531790877,0.111009954155252,-0.0727043531790877,0.000101156955859061,86,"LAG",755,"B",0.762913907284768,0.254304635761589,0,0.0554671621604695,-0.04074722800047,-0.0554671621604695,1.14437086092715,0.127152317880795,0.12703655680813,0.000115761072665203,0.182503718968599,0,0.0249978274338242,86,199,197,"Araujo"
"Eric","Remedi","Eric Remedi","ATL",2019,1620,"M",10,3,25.8869287982537,0.3,0,0.674,-0.122501903406687,-0.674425878101474,12,30.5991486660212,1,0.758489719106248,0.241510280893752,1.43291559720772,0,0.245637846615979,0.0674425878101474,0.0632074765921873,-0.0674425878101474,0.020125856741146,300,"ATL",1620,"M",0.592592592592593,0.177777777777778,0,0.0399659779615688,-0.00725937205372963,-0.0399659779615688,0.711111111111111,0.0592592592592593,0.0449475389099999,0.0143117203492594,0.0849135168715687,0,0.0145563168365025,300,253,215,"Remedi"
"Rudy","Camacho","Rudy Camacho","MTL",2019,908,"D",3,2,5.55404006863801,0.333333333333333,1,1.116,0.234905370296241,-0.115750908544448,2,16.805941922656,0,0.316025893252525,-0.316025893252525,1.43177680179697,0.614550239148545,0.686276330157398,0.371916969514816,0.158012946626263,-0.0385836361814828,-0.158012946626263,749,"MTL",908,"D",0.317180616740088,0.211453744493392,0.105726872246696,0.117964853766814,0.0248358100753735,-0.0122379815201179,0.211453744493392,0,0.0334124292425577,-0.0334124292425577,0.151377283009372,0.0649744746236347,0.0725578498844826,749,315,295,"Camacho"
"Michael","Bradley","Michael Bradley","TOR",2019,1482,"M",13,2,23.4889934467769,0.384615384615385,2,0.92,0.359286249903692,1.07979079272016,9,22.9292658942571,1,0.509597925724923,0.490402074275077,1.42980713300476,1.23727084117234,0.622542421634016,0.0707853236369105,0.0566219917472137,0.0830608302092433,0.0544891193638974,6500,"TOR",1482,"M",0.842105263157895,0.129554655870445,0.129554655870445,0.0596086935889773,0.0232736032326278,0.069945962281468,0.582995951417004,0.0647773279352227,0.0330103919497926,0.0317669359854301,0.0926190855387699,0.0801470990233094,0.0403266345997743,6500,294,356,"Bradley"
"Liam","Fraser","Liam Fraser","TOR",2019,869,"M",7,1,19.8989572745753,0.285714285714286,0,0.924,-0.486419184411751,-0.924027463990125,8,26.5954607769429,0,0.500563031128622,-0.500563031128622,1.42459049511875,0,0.521510000470025,0.132003923427161,0.0625703788910777,-0.132003923427161,-0.0625703788910777,76,"TOR",869,"M",0.773302646720368,0.110471806674338,0,0.102078983363696,-0.0537356061030243,-0.102078983363696,0.883774453394707,0,0.0552981024031619,-0.0552981024031619,0.157377085766858,0,0.0576121519506586,76,295,108,"Fraser"
"Romario","Ibarra","Romario Ibarra","MIN",2019,407,"F",12,8,16.0032522646477,0.166666666666667,2,1.264,0.312678902280515,0.735611521273914,2,21.5877355064315,0,0.151489822489114,-0.151489822489114,1.4158783012152,0.807812076704211,0.760932805892358,0.105365706560507,0.0757449112445572,0.0613009601061595,-0.0757449112445572,546,"MIN",407,"F",2.83046683046683,1.88697788697789,0.471744471744472,0.298234137488217,0.0737522717909813,0.173510334256255,0.471744471744472,0,0.0357322431423955,-0.0357322431423955,0.333966380630612,0.190540440696816,0.179482922274364,546,330,374,"Ibarra"
"Joaquin","Ardaiz","Joaquin Ardaiz","VAN",2019,403,"F",12,3,17.8224264843707,0.333333333333333,0,1.337,-0.155887759208836,-1.33687333271816,2,28.03447704618,0,0.075856456678701,-0.075856456678701,1.41272978939686,0,1.56636167829113,0.111406111059846,0.0379282283393505,-0.111406111059846,-0.0379282283393505,273,"VAN",403,"F",2.85856079404466,0.714640198511166,0,0.318461141292662,-0.0371345530621544,-0.318461141292662,0.476426799007444,0,0.0180700244197402,-0.0180700244197402,0.336531165712403,0,0.373128340238087,273,337,209,"Ardaiz"
"Mohamed","El-Munir","Mohamed El-Munir","LAFC",2019,470,"B",8,3,24.8047118813668,0.25,1,0.399,0.0110844084772878,0.600913520521282,7,22.0300918688988,0,0.996806060197279,-0.996806060197279,1.395892539676,0.00261512394401296,0.247960801711136,0.0498858099348397,0.142400865742468,0.0751141900651603,-0.142400865742468,203,"LAFC",470,"B",1.63404255319149,0.612765957446809,0.204255319148936,0.0815155362339508,0.0022640493911056,0.122739782914985,1.42978723404255,0,0.203602939955189,-0.203602939955189,0.28511847618914,0.000534152975798392,0.0506473126899342,203,184,266,"El-Munir"
"Johan","Kappelhof","Johan Kappelhof","CHI",2019,1774,"D",6,0,23.9843626793935,0.5,0,0.939,-0.93913043214233,-0.93913043214233,5,18.4178444058378,1,0.444847001085947,0.555152998914053,1.38397743322828,0,0.637075508011166,0.156521738690388,0.0889694002171895,-0.156521738690388,0.111030599782811,578,"CHI",1774,"D",0.324689966178129,0,0,0.0508210380415241,-0.0508210380415241,-0.0508210380415241,0.270574971815107,0.0541149943630214,0.024072892956173,0.0300421014068484,0.0748939309976971,0,0.0344753375248433,578,298,134,"Kappelhof"
"Ayo","Akinola","Ayo Akinola","TOR",2019,283,"F",8,3,19.3662641462556,0.125,1,1.173,-0.562584371756431,-0.172763539513897,3,21.6613877222341,0,0.203992318525642,-0.203992318525642,1.37675585803954,0.604691364509843,0.908383186520048,0.146595442439237,0.0679974395085473,-0.0215954424392371,-0.0679974395085473,124,"TOR",283,"F",2.71378091872792,1.01766784452297,0.339222614840989,0.397827914464078,-0.190841341655892,-0.0586052996230886,1.01766784452297,0,0.0691988076977443,-0.0691988076977443,0.467026722161822,0.205124985840795,0.308144119808921,124,321,306,"Akinola"
"Victor","Giro","Victor Giro","VAN",2019,833,"B",7,1,23.6235452694616,0.285714285714286,0,0.56,0.0497873555641629,-0.56027218799426,8,20.2948650133959,1,0.810235996385702,0.189764003614298,1.37050818437996,0,0.450818559194501,0.08003888399918,0.101279499548213,-0.08003888399918,0.0237205004517873,112,"VAN",833,"B",0.80672268907563,0.115246098439376,0,0.064569183730431,0.00573779848038372,-0.064569183730431,0.921968787515006,0.115246098439376,0.0933765373985923,0.0218695610407835,0.157945721129023,0,0.051955080051227,112,224,200,"Giro"
"Tomas","Conechny","Tomas Conechny","POR",2019,214,"A",5,4,20.8152825487687,0,1,0.957,0.845213663855324,0.0425090336119697,2,18.7459696619307,0,0.401503096153477,-0.401503096153477,1.35899406254151,0.800485008364341,0.70489907968098,0.191498193277606,0.200751548076739,0.00850180672239394,-0.200751548076739,404,"POR",214,"A",2.24299065420561,1.79439252336449,0.448598130841121,0.429528657818929,0.379161269766874,0.019069473022192,0.897196261682243,0,0.180113538461373,-0.180113538461373,0.609642196280302,0.359096078518583,0.316216409576514,404,301,318,"Conechny"
"Marvin","Loria","Marvin Loria","POR",2019,270,"A",6,5,16.797742232103,0.5,1,1.029,0.905673879053716,-0.0292457700382597,4,21.0161791791455,0,0.321339526297955,-0.321339526297955,1.35058529633621,0.713165220764116,0.330670187244561,0.171540961673043,0.0803348815744886,-0.00487429500637661,-0.0803348815744886,56,"POR",270,"A",2.13333333333333,1.77777777777778,0.355555555555556,0.365954051569159,0.322017379219099,-0.0103984960136034,1.42222222222222,0,0.114254053794828,-0.114254053794828,0.480208105363987,0.253569856271686,0.117571622131399,56,307,345,"Loria"
"Roman","Torres","Roman Torres","SEA",2019,1138,"D",12,3,12.877608074902,0.0833333333333333,0,1.242,-0.443261935451688,-1.24245846203222,2,39.9358477378197,0,0.0977089444063521,-0.0977089444063521,1.34016740643857,0,1.09446637940575,0.103538205169352,0.0488544722031761,-0.103538205169352,-0.0488544722031761,740,"SEA",1138,"D",1.01230228471002,0.253075571177504,0,0.104811961647709,-0.0373929224985607,-0.104811961647709,0.16871704745167,0,0.00824258230492953,-0.00824258230492953,0.113054543952639,0,0.0923275680342282,740,328,154,"Torres"
"Will","Bruin","Will Bruin","SEA",2019,460,"F",8,5,10.7146765239012,0.125,2,1.278,0.662310948592137,0.721890097217862,1,26.6735843110745,1,0.0420500799705668,0.957949920029433,1.3201599827527,1.5870286107111,1.1076352053706,0.159763737847767,0.0420500799705668,0.0902362621522328,0.957949920029433,358,"SEA",460,"F",1.6695652173913,1.04347826086957,0.417391304347826,0.266735979711055,0.138221415358359,0.150655324636771,0.208695652173913,0.208695652173913,0.00877566886342263,0.19991998331049,0.275511648574477,0.331205970931012,0.231158651555603,358,332,388,"Bruin"
"Josh","Perez","Josh Perez","LAFC",2019,311,"M",6,1,16.964924131701,0.166666666666667,0,0.762,-0.423178031877713,-0.761864618433919,4,16.5317460225838,1,0.534276394804182,0.465723605195818,1.2961410132381,0,0.238897450366662,0.126977436405653,0.133569098701046,-0.126977436405653,0.116430901298954,76,"LAFC",311,"M",1.85209003215434,0.308681672025723,0,0.235173644275422,-0.130627302444567,-0.235173644275422,1.23472668810289,0.308681672025723,0.164921330872031,0.143760341153693,0.400094975147452,0,0.0737432644218634,76,272,202,"Perez"
"Dion","Pereira","Dion Pereira","ATL",2019,619,"A",2,2,19.725352850522,0,0,0.158,-0.0286431257894939,-0.157731837607455,7,15.3458737794091,1,1.11849058479553,-0.11849058479553,1.27622242240299,0,0.0651515485361845,0.0788659188037273,0.159784369256504,-0.0788659188037273,-0.0169272263993615,56,"ATL",619,"A",0.310177705977383,0.310177705977383,0,0.0244624497743387,-0.00444222952470341,-0.0244624497743387,1.08562197092084,0.155088852988691,0.17346542187459,-0.0183765688858981,0.197927871648928,0,0.0101042789329139,56,102,158,"Pereira"
"Reggie","Cannon","Reggie Cannon","FCD",2019,1579,"B",7,0,22.8363609043055,0.142857142857143,0,0.407,-0.40742336333532,-0.40742336333532,7,17.157622767623,0,0.857805359606047,-0.857805359606047,1.26522872294137,0,0.29493133774058,0.0582033376193315,0.122543622800864,-0.0582033376193315,-0.122543622800864,80,"FCD",1579,"B",0.425585813806206,0,0,0.0247705148069606,-0.0247705148069606,-0.0247705148069606,0.425585813806206,0,0.0521528274364665,-0.0521528274364665,0.076923342243427,0,0.0179312276270397,80,188,113,"Cannon"
"Harrison","Afful","Harrison Afful","CLB",2019,1082,"B",9,5,23.8558404539549,0.111111111111111,0,0.442,0.105504648485246,-0.442233025749241,6,14.2153708225459,0,0.821689427564075,-0.821689427564075,1.26392245331332,0,0.503667496182911,0.0491370028610268,0.136948237927346,-0.0491370028610268,-0.136948237927346,364,"CLB",1082,"B",0.798521256931608,0.44362292051756,0,0.0392369412864391,0.00936085605784068,-0.0392369412864391,0.532347504621072,0,0.0729040527228754,-0.0729040527228754,0.112140994009315,0,0.044687689125286,364,202,159,"Afful"
"Tommy","Thompson","Tommy Thompson","SJE",2019,1634,"B",9,4,24.5268297632274,0.222222222222222,2,0.601,0.638837258225488,1.39931223916189,13,26.7156014100587,1,0.659732882688438,0.340267117311562,1.26042064352655,0.74102927363117,0.341546830526541,0.0667430845375682,0.050748683283726,0.155479137684654,0.0261743936393509,175,"SJE",1634,"B",0.528763769889841,0.23500611995104,0.11750305997552,0.0352913249941609,0.0375326663339332,0.0822117349813593,0.763769889840881,0.0587515299877601,0.0387603162411812,0.0199912137465789,0.0740516412353421,0.0435366035915498,0.0200663988559045,175,236,398,"Thompson"
"Matias","Vera","Matias Vera","HOU",2019,1883,"M",11,0,27.9947938068578,0.272727272727273,0,0.733,-0.732887942388059,-0.732887942388059,9,25.1615235110066,0,0.527218110738918,-0.527218110738918,1.26010605312698,0,0.729827392798402,0.0666261765807327,0.058579790082102,-0.0666261765807327,-0.058579790082102,231,"HOU",1883,"M",0.56080722251726,0,0,0.0373644410351852,-0.0373644410351852,-0.0373644410351852,0.458842272968667,0,0.0268788840312991,-0.0268788840312991,0.0642433250664842,0,0.037208406642935,231,264,83,"Vera"
"Nicolas","Hasler","Nicolas Hasler","CHI, SKC",2019,780,"B",3,1,28.5310532058398,0.333333333333333,0,0.072,-0.0626884181834444,-0.0715225671393026,8,14.5453943667878,0,1.17624615433318,-1.17624615433318,1.24776872147248,0,0.0470350411854233,0.0238408557131009,0.147030769291648,-0.0238408557131009,-0.147030769291648,184,"CHI, SKC",780,"B",0.369230769230769,0.123076923076923,0,0.00880277749406802,-0.00771549762257778,-0.00880277749406802,0.984615384615385,0,0.144768757456391,-0.144768757456391,0.153571534950459,0,0.00578892814589825,184,58,46,"Hasler"
"Jorge","Villafana","Jorge Villafana","POR",2019,1057,"B",2,0,26.5615047226188,0,0,0.055,-0.0549746143777145,-0.0549746143777145,12,19.2858092364235,2,1.18597579777901,0.814024202220988,1.24095041215673,0,0.00186841245636904,0.0274873071888573,0.0988313164815843,-0.0274873071888573,0.0678353501850824,618,"POR",1057,"B",0.181646168401135,0,0,0.0049929640305209,-0.0049929640305209,-0.0049929640305209,1.08987701040681,0.181646168401135,0.107713979741519,0.0739321886596167,0.112706943772039,0,0.000169694981846195,618,44,253,"Villafana"
"Derrick","Etienne","Derrick Etienne","NYRB",2019,453,"A",8,3,22.3023475374455,0.125,1,0.789,0.267026704784263,0.211172045970273,1,8.221242302718,1,0.428820409891932,0.571179590108068,1.21764836392166,1.01345807204657,0.390953798477366,0.0986034942537159,0.428820409891932,0.0263965057462841,0.571179590108068,82,"NYRB",453,"A",1.6953642384106,0.635761589403974,0.211920529801325,0.167168837940075,0.0565884407489829,0.0447516918612498,0.211920529801325,0.211920529801325,0.0908758484539194,0.121044681347405,0.258044686393994,0.214772571559538,0.0828511361011637,82,277,291,"Etienne"
"Osvaldo","Alonso","Osvaldo Alonso","MIN",2019,1858,"M",9,2,31.3120913637213,0.444444444444444,1,0.423,0.016633682289292,0.576966048038834,12,24.1035227603579,0,0.792843628304053,-0.792843628304053,1.21587758026522,0.614550239148545,0.245252692804414,0.0470037724401296,0.066070302358671,0.0641073386709815,-0.066070302358671,698,"MIN",1858,"M",0.465016146393972,0.103336921420883,0.0516684607104413,0.0218575131260882,0.000859436759834246,0.0298109475843531,0.620021528525296,0,0.0409650098585517,-0.0409650098585517,0.0628225229846399,0.0317528648860389,0.0126718291222948,698,191,263,"Alonso"
"Andy","Polo","Andy Polo","POR",2019,587,"A",5,1,24.6837934761791,0.2,0,0.283,0.215182524912292,-0.282753875627011,7,16.9471620552626,1,0.91851348058851,0.08148651941149,1.20126735621552,0,0.168375475277043,0.0565507751254022,0.131216211512644,-0.0565507751254022,0.0116409313444986,150,"POR",587,"A",0.817717206132879,0.163543441226576,0,0.0462425418401926,0.0351916906159795,-0.0462425418401926,1.14480408858603,0.163543441226576,0.150216855428445,0.0133265857981312,0.196459397268637,0,0.0275367046449679,150,138,167,"Polo"
"Andy","Rose","Andy Rose","VAN",2019,1248,"D",10,3,14.5626986658019,0.2,1,1.085,-0.301110747903921,-0.0846810483419936,3,26.0755479972701,1,0.113495088344635,0.886504911655365,1.19817613668663,0.91491576724875,0.840706951906045,0.108468104834199,0.0378316961148783,-0.00846810483419936,0.295501637218455,192,"VAN",1248,"D",0.769230769230769,0.230769230769231,0.0769230769230769,0.0834370037186149,-0.0231623652233785,-0.00651392679553797,0.230769230769231,0.0769230769230769,0.00873039141112577,0.0681926855119512,0.0921673951297407,0.0703781359422116,0.0646697655312342,192,311,309,"Rose"
"Walker","Zimmerman","Walker Zimmerman","LAFC",2019,1652,"D",15,4,13.460125237597,0,1,1.059,0.0916310749005125,-0.0588818190876181,2,23.7744132616643,0,0.135266971351872,-0.135266971351872,1.19414879043949,1.68198662852221,1.13826223971084,0.0705921212725079,0.0676334856759362,-0.00392545460584121,-0.0676334856759362,600,"LAFC",1652,"D",0.871670702179177,0.232445520581114,0.0581113801452785,0.0615330839179245,0.00532480822666416,-0.00342170377264609,0.116222760290557,0,0.00786055039332915,-0.00786055039332915,0.0693936343112537,0.0977425643693296,0.0661459897168527,600,310,349,"Zimmerman"
"Marcos","Lopez","Marcos Lopez","SJE",2019,854,"B",8,4,23.7483300723028,0.25,0,0.425,0.61302378028274,-0.42462665699441,11,22.0824648195219,0,0.74825565435918,-0.74825565435918,1.17288231135359,0,0.238780468140323,0.0530783321243013,0.06802324130538,-0.0530783321243013,-0.06802324130538,388,"SJE",854,"B",0.899297423887588,0.449648711943794,0,0.0477332073436339,0.0689113382987623,-0.0477332073436339,1.23653395784543,0,0.0841130477968164,-0.0841130477968164,0.13184625514045,0,0.026841832484158,388,194,242,"Lopez"
"Victor","Ulloa","Victor Ulloa","CIN",2019,1635,"M",8,3,30.1719656877872,0.375,1,0.292,-0.1958588725762,0.708113034765192,17,25.4654081537588,0,0.843377991332269,-0.843377991332269,1.13526495656708,0.105956714997936,0.0930025622047595,0.036485870654351,0.0496104700783688,0.088514129345649,-0.0496104700783688,212,"CIN",1635,"M",0.469724770642202,0.176146788990826,0.0587155963302752,0.0171383172247961,-0.0114999704998869,0.0415772791054792,0.998165137614679,0,0.0495194416929039,-0.0495194416929039,0.0666577589176999,0.00622131170630085,0.00546070090009597,212,141,302,"Ulloa"
"Sebastian","Anderson","Sebastian Anderson","COL",2019,280,"B",2,1,16.0501098788487,0.5,1,0.884,0.102425792867239,0.115966546829357,3,17.6859011734753,0,0.248333549637786,-0.248333549637786,1.13236700280843,0.609659284286431,0.544711964577047,0.442016726585322,0.0827778498792621,0.0579832734146785,-0.0827778498792621,81,"COL",280,"B",0.685714285714286,0.342857142857143,0.342857142857143,0.303097183944221,0.0351174146973392,0.0397599589129224,1.02857142857143,0,0.0851429313043838,-0.0851429313043838,0.388240115248604,0.209026040326776,0.186758387854988,81,289,317,"Anderson"
"Ignacio","Piatti","Ignacio Piatti","MTL",2019,444,"F",9,4,19.198342812244,0.333333333333333,3,0.657,-0.26537897647749,2.3428046541277,6,23.5127497864996,1,0.467995619161053,0.532004380838947,1.12519096503335,1.26225802313046,0.270836357984505,0.0730217050969221,0.0779992698601755,0.260311628236411,0.0886673968064912,4443,"MTL",444,"F",1.94594594594595,0.864864864864865,0.648648648648649,0.142096290999416,-0.0573792381572951,0.506552357649233,1.2972972972973,0.216216216216216,0.101188241980768,0.115027974235448,0.243284532980184,0.272920653649828,0.0585592125371904,4443,249,430,"Piatti"
"Alvas","Powell","Alvas Powell","CIN",2019,1051,"B",7,3,30.5497425695946,0.285714285714286,0,0.427,0.0952243584094105,-0.426878838261352,7,16.7484516576672,0,0.679660531919794,-0.679660531919794,1.10653937018115,0,0.435994517405883,0.0609826911801932,0.0970943617028277,-0.0609826911801932,-0.0970943617028277,252,"CIN",1051,"B",0.639391056137012,0.274024738344434,0,0.038991787319781,0.00869794329905176,-0.038991787319781,0.639391056137012,0,0.0620812664741201,-0.0620812664741201,0.101073053793901,0,0.039824427850585,252,196,248,"Powell"
